tweets_record_table.userid,tweets_record_table.lang,tweets_record_table.friendscount,tweets_record_table.location,tweets_record_table.followerscount,tweets_record_table.deviceused,tweets_record_table.retweetcount,tweets_record_table.issensitive,tweets_record_table.isretweet,tweets_record_table.isretweeted,tweets_record_table.postdate,tweets_record_table.text
1113751204452921347,ja,668,にょんふぁみ,563,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:21 PDT 2020,RT @MinatozakiJp29: ハァァァァァ？？？（最高） https://t.co/VfvcDvHcaW
1060876916662517761,en,644,Tuguegarrao,337,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:21 PDT 2020,RT @albertibratesx: i rlly miss the after school bonding with friends
180009163,ja,684,新宿,367,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:21 PDT 2020,@curryking2214 やはりナタですなw
1219818314857209856,ar,242,null,731,Twitter Web App,0,False,True,False,Thu Aug 13 09:39:21 PDT 2020,"RT @9TmxtYHCMocVhiX: @Araya75218557 سبحان الله
والحمد لله
ولا إله إلا الله
والله أكبر الله أكبر الله أكبر"
204229579,th,339,null,163,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:21 PDT 2020,RT @Butterfly_Angle: ผลของการ call out ดารานะคะ ผลที่ได้จะมีอยู่สามทาง 1 ประชาธิปไตย 2 อิกนอแร้น และ 3 https://t.co/EUeo3eTJBU
1148551321110372352,en,4033,"Iyana-Ontario, Canada",21891,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:21 PDT 2020,@Philz_adamz Damn😂
1043476418246656000,und,204,sub to my yt I upload there,775,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:21 PDT 2020,@monkassedits 15
1025960976930070528,tl,642,˗ˏˋ 𖧧࣪ . .  𝗍𝗁𝖾 𝗌𝗂𝗅𝖾𝗇𝖼𝖾 𝗐𝖺𝗌 𝖺 𝗄𝗂𝗅𝗅𝖾𝗋 𝗍𝗈𝗈 // 𝗒𝗈𝗎𝗋 𝖾𝗒𝖾𝗌 𝗆𝖾𝖺𝗇𝗌 𝗆𝗒 𝗉𝖺𝗋𝖺𝖽𝗂𝗌𝖾 ─  방탄소년단 ˎˊ˗,545,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:21 PDT 2020,@3di0t HAHAHAHHA WAKO KA SAGANG PISTEEE
821917964060467200,und,2521,Santos,2369,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:21 PDT 2020,@RhayLeme 😍😍😍
3474970274,en,1024,"San Diego, CA",9221,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:21 PDT 2020,"RT @KristinaBaky: Unpopular opinion but you do not have to repress, shun or fight your inner demons. You can give them your loving awarenes…"
319446122,en,585,"Dont Worry Bout It, Sweetheart",721,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:21 PDT 2020,"RT @therealerjada: They split the pole, we done for."
1291332493916819457,in,547,kinda selective.,511,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:21 PDT 2020,"@bubulion_ yaampun dek, kamu masih kecil loh, jam segini ga tidur, mama mu ga marah apa? 😇🙀😹💕"
1292893153452675072,en,40,null,32,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:21 PDT 2020,RT @quackzonqueen: tom holland fandom right now watching the devil all the time trailer https://t.co/0pIMvO1LGp
1275678401467224070,da,94, 🇨🇦,215,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:21 PDT 2020,@Prinkuspeaks2 😏 etni footage kyn di
138579319,en,1951,"Lichfield, Staffordshire",3039,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:21 PDT 2020,RT @Rph_Easton: The UK’s first socially distant concert?!?! Funny because I’ve already been to a few but obviously classical music doesn’t…
2734789619,en,250,writing in a corner somewhere,271,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:21 PDT 2020,RT @MoonMama__: We 👏🏼 do 👏🏼 not 👏🏼 give 👏🏼 ASHTON 👏🏼 KUTCHER 👏🏼 enough 👏🏼 credit 👏🏼 for 👏🏼 putting 👏🏼 his 👏🏼 career 👏🏼 on 👏🏼 hold 👏🏼 to 👏🏼…
1161416841849384960,en,798,"Providence, RI",228,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:21 PDT 2020,"@YSSMAN I’m unclear on where the middle finishers fall, but no contest that XV10 is the best, and the cheap and ugly XV40 is in last place. I had an XV10 back in college, and could probably still be driving it today if I kept it."
1210791773192126464,es,33,null,38,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:21 PDT 2020,es una de las mejores historias del mundo change my mind
1279577157191102472,en,216,21 - they/them 🌈,90,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,@gkusbb I KNOW :(( moas on their hands and knees begging for a beomgyu post and now gethers at the READY for 8 more posts JFCHAJSDB
235588457,es,4181,"Zulia, Venezuela",147396,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,"94 años del natalicio del Comandante Fidel Castro, ícono mundial de la Dignidad Cubana. Ejemplo para el mundo de coraje, humanismo, hermandad y esperanza viva, para los pueblos que hoy día se enfrentan SIN TEMOR al imperialismo asesino. Gracias Cmdte. por ser guía de luz!!! https://t.co/CeZw9QJLOk"
956973656814563328,tr,828,oceaninpollux,903,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,Ben bir şey demiyorum gulf kanawut konuşsun https://t.co/j0O9AIDqd6
1292852552573345793,en,4,she/her 18 ,0,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,In conclusion; Bighit is stalking Army and none of us are safe. @BTS_twt https://t.co/oq9namnWoG
1208802100840476672,en,644,Pakistan,73,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,"Next step should be towards population control. We have snatched position from Brazil this year and stand 5th in the world now.  Couples must be taught about family planning. 
Now in order to gain money people would rarely think about ""chota khandan,zindagi asan."""
890581670868406276,ja,105,next▷ ???,113,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,"始まった！！
#ミレガ https://t.co/CwfMP1dsEi"
1250551972643520512,ja,589,ロートリセbは永遠の相棒,540,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,@blinkyukikpop 画像のようにやっていくと巻き込みを解除(?)出来るのでこれから活用してみてください！ https://t.co/AxDtxbD9FO
1291022159788175360,tl,19,null,11,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,"learning is a continuous process. So, here's the wip of Si nene at ang kanyang kapatid. Draw lang ng draw hanggang sa maging drawer. waley. 

Hindi parin tapos hanggang ngayon. One week na atang tengga. 🤦‍♀️
#ArtistOnTwitter #artph https://t.co/GdeKHNCp5H"
1269799128638222336,in,67,null,8,Twitter Web App,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,"Tetapi kamu ini , kuatkanlah hatimu, jangan lemah semangatmu, karena ada upah bagi usahamu!""
2 Tawarikh 15 : 7"
1324792812,en,744,"Riverside, CA",247,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,"RT @edgarrmcgregor: Not enough attention is being given to the major #LakeFire in California. It's only 4 hours old, and 11,000+ acres are…"
3397698585,en,3191,null,3063,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,RT @SphiweMasondoSA: Normalise teaching your kids that education is not the only key to success.
1288432882604597250,ja,48,null,53,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,"8月12日
￥155000
13万目標だったけど2万プラス〜😋✌️
やっぱりお盆はお金にみんな余裕あるからチップすーぐもらえる💓"
1127616705465864193,fa,7134,همین حوالی...,7484,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,@YganehT باحاله یاد بگیر
814478153221435393,en,4620,Hong Kong,684,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,"RT @Voice_For_India: I proudly wear Bhagwa, Sanghi, Bhakt, Mossad Spy, Paid BJP IT Cell on my sleeve. My Badges of Honor 🇮🇳🙏🇮🇳"
856778738314469376,ar,2958,null,7762,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,"RT @vvv2h: إلى كل الذين تتأخر أمانيهم شهورًا وسنوات, لا بأس فما أخذه الله لَحِكمة
وما أبقاه لرحمة, 
الخيرة خفيّة حتمًا سيرزقك الله 
ماهو خي…"
1292628299068235776,es,56,null,22,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,RT @t_montero18: El cuerpazo que tendría si fuera disciplinada con el ejercicio y la alimentación 🥺
4774844236,en,213,null,157,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,RT @_AXBL: After a highly competitive summer in the @_AXBL it all comes down to Friday. @Post188baseball beat @post220baseball yesterday 8-…
724139126987988993,tl,1992,Chennai,1304,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,RT @SatzTwits: Haha🤣🤣🤣 https://t.co/c4Y9kViWlU
1290871251779559424,und,25,null,18,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,RT @DipaRoy69577614: @Kangana_Ra #ShutUPSanjayRaut
17271897,en,351,Grand Coulee WA,1096,Twitter Web App,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,@stevegrahamesq There are no road closures listed in the latest update this morning.
739785632,en,1193,"Sac-Joaquin Section, CA",7349,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,"RT @FloWrestling: Brent Metcalf vs. Reece Humphrey - 2014 U.S. Open 66kg Semi-finals

Watch More: https://t.co/NRJKExIcLi https://t.co/KloS…"
987152801192169472,fa,745,United States,269,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,RT @AmnestyIran: مسئولان دادستانی سمنان به خانواده می‌گفتند ما خبر نداریم و بروید از مسئولان زندان اوین تهران بپرسید. اوین می‌رفتند و آنجا…
1293654354394742791,de,100,"Berlin, Deutschland",1,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,"RT @janboehm: Höcke und Kalbitz sind gefährliche Rechtsextremisten, die vom Verfassungsschutz nach Strich und Faden auseindergenommen gehör…"
963244828501815296,in,4351,null,4527,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,33. Seruu bangett sayang banget 😭😭😭 <3
1153342804963287040,und,3486,⚔,1798,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,@manusferreira_ KKKKKKKKKKKKKKKKKKKKK
1020467795887362048,ar,1531,Kingdom of Saudi Arabia,3465,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,"RT @richsoullife17: لازالت هناك سبائك ذهب 
خلف كل تفاعل حقيقي ورتويت 
في جميع حساباتي
وخلف اللايك في الإنستا
في أي لحظة دون سابق موعد
بمشيئ…"
1283684296180617218,en,246,Hey stob it!you good keep goin,184,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,"RT @KTH_Facts: ""WE LOVE YOU KIM TAEHYUNG"" is currently trending at #14 Worldwide with over 13.4K tweets. 

* Reply using the keyword to tre…"
1181982215594545152,fr,585,null,272,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,@lilbunnystan Tu as raison
3873949632,ar,679,"الجهراء, دولة الكويت",1230,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,ياجماعة دقو على مشعل النامي ،، قولوله الامارات طبعت خاف مايدري !!
1136101325836623873,pt,312,"Uberlândia, Brasil",178,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,@victtoria_crf Vc tá afim de ser a Rapunzel?
896401699,en,462,null,183,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,"RT @CloveraHaibara: Knowing Bros is a show produced by SM C&C. 

It is very disappointing that EXO-SC did not get the opportunity to appear…"
2964212033,ar,323,Qatar,1219,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,@RAIA__A وايد تعطي روح للمكان وتحسين بالراااحة💕💕
369332009,ja,1175,null,407,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,@little_Pcefull あらやだ嬉し恥ずかし有難し✨(∩ω∩✳︎)
702736016,sv,202,null,73,Piepmatz,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,RT @CeciliaMedina_: @lindasnecker Det är du och dina gelikar som förstör för kompetenta kvinnor genom att tjata om detta. Vem vill bli inkv…
2344821852,ko,222,null,38,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,"RT @firstlove_rose: 200718 음악중심 퇴근길

채영 보고시퍼 : ( 

🤍https://t.co/FwsQba1B7b

#블랙핑크 #BLACKPINK #로제 #ROSÉ 
@BLACKPINK @ygofficialblink https:…"
1034553068757688321,ar,33,null,129,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,"RT @GH_ZellAmSee: صيف 2020 في زيلامسي🥳
حيث الرفاهية و الراحة, الطبيعة و المغامرات و فوق كل ذلك الإقامة الإمبراطورية في فندق غراند ذو التاري…"
1277333930656649217,tr,374,istanbul,62,Twitter Web App,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,@Osita12312 @ZekiUzundurukan Avukatimisin ya*sak !!
1175167121233534976,pt,148,null,142,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,"@bluerming morta, pensei que tinha morrido em 283k, mas teve uma atiny que comprou pencas de álbum, vou ver se acho a foto"
327009350,en,2963,313 to 404,2938,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,RT @CatwalkDarling: A boyfriend that tricks. https://t.co/vanRzjEOJz
770888549822595072,ar,285,Unicorn,617,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,@raghlix 😭😭😭😭انتظرننني بزعجك فيه كمانن
1133371963672530945,it,195,null,174,Twitter Web App,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,@Sa_2810_ segreto per segreto... neanch'io. 😎
1245927190136422400,ja,434,はすたうん,1101,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,"@GDORAGON__HK WWWwWWWWW
たのしい"
470326239,pt,1324,"Rio de Janeiro, Brasil",2104,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,"RT @mathssantiagoo: Gente, há duas semanas atrás abri meu salão para cabelos cacheados, ondulados e crespos.

Fiz hoje um big chop (corte d…"
3897433103,en,353,República de Moçambique,62,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,@BitcoinFCASH Great project
1253675339059879938,hi,167,भारत,200,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,RT @Jitendr38885964: @mukeshspeaker @RubinaK43033620 @JayMahanGodse1 @HinduEktaManch2 @nishakauri @bhardwajrakesh4 @C_M_P17 @Hritu_6 @mahen…
1099256834605572096,en,3887,null,4078,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,@youngdhyun22 Rest well bang dim!!
3129361895,und,73,casa da Anitta,181,TweetCaster for Android,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,"@timemegusta 98
#MPN #Anitta #Maisa #AnyGabriellyInspiracao #LiveLocalMariliaMendonca"
777503255051972612,th,531,null,39,Twitter for iPad,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,RT @Tonkaow_bbELF: อีดอก ปังมาก พ่อไอดอลเกาหลีที่เป็นคนเกาหลีแท้ๆไม่ได้มีส่วนได้เสียอะไรกับประเทศกูออกมาคอลเอ้าท์ แทกุกไลน์หน้าแห้งแร้วอัป…
1265186077851086848,in,133,𝗡𝗦𝗙𝗪 ,134,Twitter Web App,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,@HANGY0UL MAU DIDI TT___TT
1200094450350985216,und,996,سلطنة عمان,429,Twitter for iPhone,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,RT @shwa5h_13: @Aryam286k 💙💙.
1286722102062714880,tr,979,null,542,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,RT @hayattanpisman: Tek adam zihniyeti
361981067,ar,740,المملكة العربية السعودية,4636,Twitter for iPhone,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,@3sarra3 يعطيك العافيه على الثريد الغني والمفيد
3059118741,es,125,"Balcarce, Buenos Aires",69,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,@MatiPhipps 10 segundos???? wtf amigo estas enfermo sos una bestia
4885212327,fr,267,null,105,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,"RT @chirrdt: Avoir un gosse ça coûte extrêmement cher, ça demande du temps et de l’argent. Vos objectifs d’avoir une «famille» à 25 ans alo…"
1291590757137121280,es,2,null,0,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,RT @Fernanfloo: Mejor me quedo sin prender stream... Es mejor para todos =)
200709856,th,214,null,378,Twitter for Android,0,False,True,False,Thu Aug 13 09:39:22 PDT 2020,RT @JustKeepOnlyBam: เปิดประตูวังให้หลบภัยแต่ทำไมนักศึกษา​เข้าไปตายในนั้น​ ตื่นเถิดชาวไทย​ #สังหารหมู่ธรรมศาสตร์​ #ยกเลิก112 https://t.co/b…
3924440955,fr,1313,République Démocratique Du Con,3366,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,"@Karim_KMB Mbappé n'est  tout simplement pas comparable à Marco pour respect du Football.  

Etre décisif dans un match est loin de définir une carrière"
1182706306869796864,en,2,null,1,Twitter for Android,0,False,False,False,Thu Aug 13 09:39:22 PDT 2020,".@animal_equality’s investigation into chicken farms owned by Moy Park, a known @McDonaldsUK supplier, has revealed shocking welfare standards, including birds suffering from excruciating leg injuries with many unable to walk. #McChickenMisery https://t.co/Q1ZrzOPrU5"
